Zipcode,Population,Median Age,Household Income,Per Capita Income
61741,1719.0,31.4,55724.0,26897.0
61742,1231.0,36.9,88056.0,35425.0
61743,208.0,51.2,64671.0,36388.0
61744,1885.0,41.1,70000.0,30016.0
61745,4364.0,38.2,80000.0,32264.0
61747,1458.0,45.1,65536.0,32358.0
61748,2808.0,49.2,78125.0,39846.0
61749,515.0,49.5,52014.0,29973.0
61751,116.0,59.4,63250.0,23889.0
61752,4451.0,41.0,59667.0,27510.0
61753,3307.0,40.9,68021.0,38118.0
61754,1148.0,44.3,68125.0,43932.0
61755,4768.0,40.9,72143.0,34778.0
61756,2254.0,42.2,53167.0,25632.0
61759,1779.0,39.5,66563.0,29837.0
61760,2475.0,39.7,55625.0,26151.0
61761,54779.0,23.8,52352.0,25102.0
61764,14418.0,41.0,51081.0,23673.0
61769,550.0,45.6,60000.0,28212.0
61770,990.0,43.0,58500.0,26329.0
61771,1065.0,32.4,60357.0,23279.0
61772,311.0,48.2,50139.0,24632.0
61773,562.0,37.8,45250.0,21409.0
61774,985.0,38.4,65938.0,26205.0
61775,380.0,40.6,56797.0,29387.0
61776,1587.0,41.5,77083.0,32907.0
61777,720.0,46.4,48636.0,28293.0
61778,911.0,48.2,62500.0,27375.0
61801,31359.0,23.0,26636.0,17643.0
61802,18993.0,37.1,45167.0,27260.0
61810,257.0,51.2,60417.0,29318.0
51026,850.0,46.7,55714.0,26599.0
51027,1060.0,37.9,53750.0,27626.0
51028,2182.0,41.5,61349.0,29208.0
51029,340.0,44.2,53125.0,25178.0
51030,1585.0,44.4,73554.0,32078.0
51031,12106.0,39.9,54390.0,27609.0
51033,381.0,53.6,56019.0,36702.0
51034,1943.0,48.7,44286.0,27100.0
51035,1602.0,47.4,53895.0,30962.0
51036,661.0,31.7,56688.0,20894.0
51037,383.0,45.3,41625.0,19172.0
51038,1708.0,44.7,60250.0,28256.0
51039,2411.0,40.5,62287.0,29218.0
51040,3557.0,44.3,35323.0,21738.0
51041,7579.0,29.1,65786.0,24686.0
51044,208.0,44.8,46042.0,22121.0
51046,1649.0,46.7,56016.0,26944.0
51047,684.0,56.9,52045.0,30475.0
51048,616.0,34.2,38750.0,31144.0
51049,507.0,45.3,47778.0,21630.0
51050,2627.0,40.1,56167.0,24918.0
51052,829.0,49.0,65313.0,28114.0
51053,1129.0,39.7,49938.0,24816.0
51054,5440.0,34.6,81371.0,26934.0
51055,1455.0,41.1,62961.0,30053.0
51056,413.0,57.4,48333.0,29605.0
51058,1062.0,37.3,51058.0,27053.0
51060,566.0,51.1,36375.0,25137.0
51061,653.0,42.1,57917.0,27620.0
51062,563.0,40.6,50369.0,21983.0
51063,1227.0,40.8,44375.0,28522.0
51101,790.0,44.8,16201.0,13146.0
51103,17680.0,33.6,38708.0,16519.0
51104,22801.0,32.5,54705.0,27532.0
51105,9585.0,30.6,27363.0,12759.0
51106,26316.0,35.9,51283.0,26921.0
51108,5714.0,38.4,50321.0,28088.0
51109,3073.0,39.3,37448.0,20293.0
51111,139.0,41.5,53478.0,26027.0
51201,6036.0,43.3,56456.0,31315.0
51230,493.0,27.5,70833.0,19257.0
51231,433.0,32.4,73125.0,39153.0
51232,772.0,47.8,44792.0,30102.0
51234,1085.0,40.1,59000.0,24316.0
51235,1115.0,40.9,65962.0,24928.0
51237,1665.0,45.1,53884.0,26664.0
51238,1156.0,31.2,54886.0,24414.0
51239,3291.0,31.9,58711.0,25592.0
51240,1944.0,31.6,53456.0,26607.0
51241,1755.0,37.5,63854.0,29409.0
51242,226.0,40.6,57045.0,35099.0
51243,967.0,33.9,58529.0,23750.0
51244,77.0,48.9,68750.0,30671.0
51245,1237.0,38.4,55625.0,28899.0
51246,3533.0,42.0,55294.0,27702.0
51247,5189.0,31.3,60469.0,24605.0
51248,1691.0,51.3,51979.0,30816.0
51249,3195.0,47.0,41842.0,23812.0
51250,8501.0,31.3,69024.0,27912.0
51301,12897.0,41.2,48316.0,26628.0
51331,1128.0,45.3,43500.0,34282.0
51333,419.0,47.4,57917.0,28371.0
51334,7273.0,39.7,47643.0,26699.0
51338,947.0,37.8,61172.0,28686.0
51342,1078.0,40.5,45515.0,23505.0
51343,296.0,37.6,42969.0,27166.0
51345,455.0,43.0,60100.0,25448.0
51346,2299.0,48.7,50694.0,29526.0
51347,1398.0,38.5,61310.0,30308.0
51350,622.0,32.6,65000.0,22593.0
51351,4518.0,47.8,51993.0,31173.0
51354,1087.0,50.3,53906.0,27517.0
51355,850.0,53.2,56818.0,43049.0
51357,593.0,37.2,46625.0,23385.0
51358,1220.0,46.7,43807.0,22450.0
51360,8341.0,50.4,61974.0,36450.0
51363,184.0,27.8,48750.0,18032.0
51364,663.0,42.2,48646.0,23595.0
51365,376.0,34.1,49327.0,22654.0
51366,372.0,46.8,44167.0,26769.0
51401,12096.0,42.4,48265.0,26944.0
51430,804.0,39.6,54583.0,23112.0
51431,464.0,46.1,54500.0,23963.0
51433,482.0,48.2,45938.0,26097.0
51436,721.0,32.6,55781.0,26200.0
51439,1198.0,40.0,55380.0,23780.0
51440,365.0,34.9,62917.0,28877.0
51441,465.0,39.5,27250.0,15320.0
51442,9726.0,35.3,44768.0,20766.0
51443,1865.0,39.0,58281.0,26982.0
51444,262.0,30.0,58750.0,21465.0
51445,2847.0,48.1,43717.0,28179.0
51446,524.0,51.9,28194.0,21209.0
51447,171.0,55.8,52500.0,28610.0
51448,484.0,54.6,36852.0,26413.0
51449,2086.0,49.9,43241.0,28346.0
51450,1523.0,53.5,51953.0,29951.0
51451,106.0,51.6,29688.0,17887.0
51453,709.0,44.5,49318.0,26682.0
51454,1590.0,39.5,47778.0,23617.0
51455,2302.0,47.9,49663.0,34856.0
51458,1517.0,42.7,49507.0,26925.0
51459,74.0,37.3,38750.0,18704.0
51461,1092.0,46.8,57321.0,30164.0
51462,968.0,38.6,49167.0,25276.0
51463,662.0,38.7,52500.0,26982.0
51465,764.0,47.8,58500.0,25806.0
51466,913.0,45.9,58281.0,26772.0
51467,681.0,44.0,58500.0,37120.0
51501,34701.0,35.3,41954.0,20539.0
51503,37698.0,41.3,59669.0,30379.0
51510,3771.0,39.8,48333.0,28067.0
51520,284.0,34.7,48092.0,18345.0
51521,1815.0,44.4,57500.0,38045.0
51523,367.0,49.2,44286.0,25056.0
51525,1116.0,43.1,53026.0,28454.0
51526,1473.0,54.2,78844.0,33299.0
51527,429.0,48.9,50000.0,22562.0
51528,749.0,48.6,42115.0,21510.0
51529,1948.0,40.3,50691.0,23274.0
51530,1042.0,42.7,50573.0,24202.0
51531,727.0,59.1,59028.0,29416.0
51532,671.0,35.4,53264.0,21334.0
51533,894.0,46.4,55625.0,28464.0
51534,9464.0,40.9,65675.0,28120.0
51535,1745.0,45.5,46818.0,24450.0
51536,344.0,54.2,56250.0,32483.0
51537,6764.0,46.4,49866.0,27695.0
51540,425.0,39.6,47500.0,24408.0
51541,354.0,42.4,61250.0,24360.0
51542,936.0,50.5,90885.0,33451.0
51543,473.0,47.7,52788.0,24720.0
51544,887.0,46.6,53077.0,24003.0
51545,294.0,51.0,19167.0,12943.0
51546,2744.0,39.9,62418.0,28905.0
51548,337.0,44.4,68750.0,28477.0
51549,419.0,40.6,58333.0,33709.0
51550,157.0,52.6,49375.0,27478.0
51551,1767.0,39.9,78000.0,30807.0
51552,299.0,50.1,60875.0,34510.0
51553,1042.0,43.2,72303.0,32959.0
51554,140.0,44.6,40682.0,23591.0
51555,5154.0,44.4,53922.0,29076.0
51556,416.0,42.7,51250.0,21802.0
51557,747.0,53.2,55313.0,29614.0
51558,471.0,51.8,49792.0,28308.0
51559,1739.0,39.4,61324.0,32695.0
51560,2379.0,36.8,68720.0,28814.0
51561,1224.0,51.9,50000.0,27012.0
51562,389.0,39.4,58750.0,24848.0
51563,611.0,53.6,46250.0,33323.0
51564,416.0,53.3,41964.0,24883.0
51565,505.0,49.6,46944.0,25190.0
51566,6728.0,44.9,39149.0,22418.0
51570,884.0,39.3,56875.0,29024.0
51571,550.0,42.0,72143.0,32367.0
51572,404.0,49.0,40774.0,24616.0
51573,1193.0,45.6,68295.0,29528.0
51575,1726.0,40.6,70913.0,34707.0
51576,2029.0,37.7,87188.0,38291.0
51577,1186.0,48.2,52390.0,32503.0
51578,93.0,45.3,52917.0,21855.0
51579,2429.0,39.8,56250.0,25167.0
51601,5815.0,45.4,40990.0,23144.0
51630,231.0,44.9,46944.0,20086.0
51631,279.0,53.1,48750.0,27695.0
51632,7103.0,40.1,44882.0,22777.0
51636,462.0,48.7,50125.0,25034.0
51637,221.0,39.1,31607.0,14914.0
51638,1415.0,46.8,54940.0,29738.0
51639,748.0,52.9,58500.0,40097.0
51640,1556.0,43.9,46111.0,24571.0
51645,303.0,37.6,79375.0,27525.0
51646,672.0,48.7,51563.0,28926.0
51647,92.0,63.8,32375.0,29791.0
51648,155.0,60.6,71364.0,37741.0
51649,291.0,53.5,68571.0,37436.0
51650,421.0,33.0,53583.0,31998.0
51652,1664.0,44.4,55724.0,30723.0
51653,1539.0,37.0,62750.0,24329.0
51654,502.0,52.3,52143.0,25943.0
51656,78.0,41.5,38750.0,17427.0
52001,43787.0,35.5,44416.0,23255.0
52002,15621.0,40.5,69026.0,32091.0
52003,13297.0,44.4,61098.0,32180.0
52030,441.0,31.4,44583.0,18039.0
52031,5200.0,45.1,54320.0,28602.0
52032,1541.0,39.6,73393.0,33958.0
52033,3087.0,40.2,58071.0,28011.0
52035,1145.0,47.5,60078.0,28182.0
52037,1150.0,45.2,59886.0,31553.0
52038,564.0,32.6,72000.0,24985.0
52039,1073.0,44.1,69509.0,32093.0
52040,5836.0,39.0,54866.0,24948.0
52041,1798.0,38.1,59375.0,25351.0
52042,1468.0,46.9,51250.0,26050.0
52043,2146.0,50.6,50938.0,28634.0
52044,120.0,25.3,55208.0,25753.0
52045,2611.0,36.0,63971.0,24079.0
52046,2352.0,34.6,73631.0,31190.0
52047,497.0,40.3,48077.0,24210.0
52048,432.0,38.0,56458.0,21137.0
52049,1430.0,45.6,49849.0,26012.0
52050,742.0,31.7,47340.0,28402.0
52052,2968.0,49.6,43138.0,22772.0
52053,1051.0,44.5,57708.0,24514.0
52054,910.0,44.6,61125.0,28904.0
52057,7549.0,45.5,58002.0,29102.0
52060,8469.0,44.2,43275.0,23184.0
52064,983.0,45.0,60625.0,31256.0
52065,1108.0,47.1,56071.0,26569.0
52066,57.0,63.3,25000.0,18816.0
52068,4340.0,35.9,80707.0,31147.0
52069,1620.0,41.3,51912.0,24695.0
52070,935.0,52.1,51378.0,28000.0
52072,241.0,42.6,52250.0,29673.0
52073,1289.0,43.7,75694.0,27971.0
52074,377.0,42.2,51250.0,23834.0
52076,2470.0,43.9,49145.0,26981.0
52077,415.0,39.4,65000.0,24251.0
52078,921.0,48.6,70592.0,32832.0
52079,808.0,45.5,55313.0,27991.0
52101,13910.0,39.8,56550.0,26558.0
52132,1798.0,37.6,50300.0,26445.0
52133,615.0,43.1,68173.0,26782.0
52134,358.0,40.1,40972.0,26409.0
52135,798.0,48.0,39375.0,23429.0
52136,5905.0,43.0,51156.0,25645.0
52140,585.0,49.5,51033.0,27294.0
52141,1614.0,35.1,46900.0,22607.0
52142,1640.0,26.3,36375.0,20138.0
52144,1403.0,38.3,53426.0,23141.0
52146,1037.0,59.1,47629.0,27322.0
52147,1245.0,41.1,61316.0,27193.0
52151,1953.0,51.8,42328.0,25033.0
52154,810.0,50.0,49353.0,34822.0
52155,1128.0,48.3,46667.0,25095.0
52156,723.0,41.7,37250.0,25299.0
52157,1792.0,44.1,45964.0,26052.0
52158,262.0,50.5,34063.0,22365.0
52159,2448.0,45.8,51761.0,28835.0
52160,1239.0,40.1,48068.0,29818.0
52161,1550.0,42.6,53056.0,25789.0
52162,3284.0,32.6,37500.0,23292.0
52163,270.0,56.3,34792.0,25630.0
52164,249.0,36.6,53750.0,22006.0
52165,772.0,45.1,41923.0,23226.0
73048,1976.0,39.6,56806.0,24121.0
73049,6255.0,39.6,58915.0,27792.0
73051,10030.0,39.4,48023.0,17383.0
73052,6466.0,39.5,44247.0,24661.0
73053,768.0,38.6,48542.0,21393.0
73054,3846.0,43.1,49953.0,24059.0
73055,9991.0,43.3,50709.0,25188.0
73056,559.0,42.9,55769.0,22106.0
73057,2374.0,39.2,35192.0,20258.0
73058,297.0,54.4,31250.0,28801.0
73059,2485.0,43.8,46630.0,24214.0
73061,1840.0,34.9,61964.0,30933.0
73062,1334.0,48.8,32208.0,22340.0
73063,740.0,46.9,45000.0,20380.0
73064,22274.0,38.1,69073.0,28927.0
73065,7012.0,39.6,72813.0,31995.0
73066,235.0,37.9,32188.0,15391.0
73067,2146.0,44.0,53333.0,29408.0
73068,11840.0,34.8,47970.0,20899.0
73069,24735.0,30.6,44728.0,25735.0
73071,39603.0,29.3,47933.0,25253.0
73072,46381.0,28.1,58162.0,29480.0
73073,665.0,46.2,58125.0,27717.0
73074,1083.0,37.6,47386.0,20287.0
73075,9455.0,38.1,42541.0,21962.0
73077,6822.0,43.7,47083.0,25884.0
73078,8827.0,37.8,76658.0,30774.0
73079,688.0,33.3,65469.0,21771.0
73080,9666.0,37.6,50653.0,24500.0
73082,2744.0,40.0,30815.0,18339.0
73084,6987.0,42.3,32271.0,19034.0
73086,8518.0,40.9,46190.0,23767.0
73089,12179.0,38.1,71548.0,28637.0
73090,1127.0,42.4,56016.0,28684.0
73092,1069.0,30.2,41905.0,21524.0
73093,2882.0,32.3,72396.0,29380.0
73095,1995.0,38.3,46438.0,21563.0
73096,14288.0,26.1,44760.0,22755.0
73097,110.0,41.2,38813.0,22064.0
73098,4394.0,42.9,40479.0,21842.0
73099,63219.0,34.7,65776.0,29434.0
73102,4795.0,32.8,46968.0,22094.0
73103,4557.0,32.9,42316.0,38834.0
73104,2127.0,29.6,49250.0,39633.0
73105,5731.0,33.8,32633.0,24417.0
73106,13242.0,31.8,33683.0,17503.0
73107,26766.0,33.0,38816.0,20280.0
73108,15104.0,27.4,27064.0,10727.0
73109,21092.0,30.9,30443.0,12529.0
73110,33644.0,32.6,38699.0,20723.0
73111,11289.0,41.8,23733.0,16668.0
73112,31408.0,36.5,40740.0,28831.0
73114,18864.0,29.2,33534.0,17881.0
73115,21286.0,36.1,41526.0,19382.0
73116,10033.0,39.3,69811.0,59985.0
73117,5318.0,35.8,20150.0,14613.0
73118,13764.0,34.1,50470.0,34846.0
73119,33298.0,27.8,30463.0,12123.0
73120,35881.0,37.7,46173.0,37354.0
73121,3240.0,50.2,53552.0,29938.0
73122,13667.0,35.8,48223.0,23237.0
73127,25230.0,31.0,34417.0,16823.0
73128,4749.0,31.6,66964.0,25299.0
73129,19564.0,28.6,29263.0,12779.0
73130,20032.0,40.0,58331.0,27141.0
73131,3358.0,43.7,64563.0,42457.0
73132,27756.0,33.6,50270.0,26295.0
73134,4997.0,31.2,60548.0,37691.0
73135,21595.0,32.8,51196.0,22562.0
73139,18054.0,32.5,40010.0,21269.0
73141,2611.0,36.7,35191.0,19559.0
73142,11999.0,36.2,64261.0,52710.0
73145,2821.0,22.5,54453.0,20802.0
73149,4763.0,32.8,33080.0,15125.0
73150,4323.0,47.8,79787.0,33903.0
73151,1577.0,45.7,136694.0,57627.0
73159,30946.0,35.2,44710.0,21148.0
73160,56179.0,32.6,55499.0,25760.0
73162,29056.0,42.3,66807.0,33906.0
73165,6414.0,41.9,79556.0,33705.0
73169,2082.0,34.1,63170.0,25363.0
73170,37382.0,38.1,80895.0,34692.0
73173,1792.0,31.9,83971.0,33384.0
73179,4218.0,32.8,88300.0,34146.0
73401,35830.0,38.0,45914.0,23617.0
73430,1225.0,45.8,57891.0,24460.0
73432,1083.0,40.1,53839.0,22119.0
73433,2916.0,39.8,42455.0,23450.0
73434,501.0,40.5,55000.0,23757.0
73437,60.0,43.4,24464.0,14297.0
73438,3629.0,41.5,38165.0,20505.0
73439,7659.0,49.1,37202.0,21333.0
73440,225.0,61.5,38409.0,18632.0
73441,139.0,49.2,25313.0,16498.0
73442,381.0,46.6,57500.0,37635.0
73443,3672.0,40.7,43971.0,20745.0
73446,8130.0,37.8,42813.0,19450.0
73447,1176.0,39.8,47202.0,19281.0
73448,6195.0,37.0,43958.0,19433.0
73449,2534.0,49.2,42092.0,24920.0
73450,1533.0,45.9,49712.0,22440.0
73453,532.0,45.7,56429.0,32097.0
73455,654.0,45.1,37639.0,19996.0
73456,2044.0,37.9,36420.0,19794.0
73458,961.0,36.6,33889.0,18472.0
73459,1108.0,40.0,39236.0,17319.0
73460,4707.0,38.3,32244.0,19935.0
73461,703.0,35.9,35625.0,19210.0
73463,3616.0,39.2,44141.0,21218.0
73481,1041.0,37.1,48359.0,23695.0
73487,146.0,52.4,19063.0,14154.0
73491,796.0,29.7,65833.0,23596.0
73501,20482.0,35.8,35964.0,17996.0
73503,10654.0,21.0,45740.0,15881.0
73505,50150.0,31.8,46052.0,24511.0
73507,23845.0,33.5,46857.0,24854.0
73521,21605.0,33.5,40826.0,21554.0
73526,2035.0,40.3,52475.0,27496.0
73527,5566.0,38.3,60354.0,29109.0
73528,606.0,36.1,40179.0,19551.0
73529,5245.0,40.5,40979.0,22713.0
73530,521.0,49.9,32361.0,21539.0
73531,446.0,36.2,50750.0,26916.0
73532,466.0,49.2,50673.0,24374.0
73533,28308.0,39.6,42660.0,24168.0
73537,588.0,47.7,37500.0,21915.0
73538,5859.0,33.8,71723.0,30934.0
73539,213.0,40.4,30750.0,28831.0
73540,667.0,35.3,62750.0,18498.0
73541,2922.0,40.6,59844.0,26564.0
73542,4448.0,37.0,35143.0,17324.0
73543,1568.0,34.8,50938.0,23148.0
73544,290.0,47.1,51563.0,31574.0
73546,1090.0,43.5,40903.0,18995.0
73547,2351.0,43.7,40464.0,16111.0
73549,315.0,37.1,45750.0,19364.0
73550,2340.0,40.6,28778.0,18742.0
73552,1709.0,39.8,62411.0,23338.0
73553,33.0,56.9,72813.0,39345.0
73554,3527.0,38.2,36771.0,20405.0
73555,245.0,46.0,26250.0,10169.0
73556,141.0,50.1,37813.0,21080.0
73557,231.0,51.4,48295.0,34325.0
73559,604.0,41.6,34306.0,19262.0
73560,779.0,26.8,45341.0,19584.0
73562,649.0,49.1,39519.0,23455.0
73564,481.0,43.2,49688.0,28784.0
73565,1081.0,45.1,33237.0,17061.0
73566,1915.0,41.5,41806.0,20123.0
73567,664.0,41.1,42083.0,20166.0
73568,1251.0,38.7,33036.0,17825.0
73569,518.0,44.0,32857.0,20022.0
73570,1147.0,43.5,44762.0,25832.0
73571,202.0,44.1,70000.0,30277.0
73572,3611.0,41.1,49696.0,22003.0
73573,2587.0,44.2,32639.0,19986.0
73601,10515.0,36.8,48307.0,22649.0
73620,990.0,40.0,51964.0,23390.0
73622,176.0,51.0,48000.0,26570.0
73624,2321.0,27.2,51380.0,20586.0
73625,638.0,38.6,48472.0,25045.0
73626,866.0,45.8,37639.0,24427.0
73627,644.0,32.4,61719.0,29930.0
73628,1672.0,34.8,61328.0,26592.0
73632,3461.0,36.5,52554.0,26944.0
73638,235.0,35.1,42500.0,22062.0
73639,522.0,54.5,30000.0,21896.0
73641,768.0,38.9,47813.0,25680.0
73642,202.0,57.1,46250.0,36423.0
73644,14746.0,35.2,49852.0,28676.0
73645,1656.0,37.8,38487.0,19110.0
73646,506.0,32.4,36111.0,20577.0
73647,630.0,43.9,50089.0,31060.0
73650,1058.0,30.6,46250.0,18566.0
73651,4216.0,38.5,40814.0,24253.0
73654,758.0,38.8,56250.0,26523.0
73655,776.0,53.2,38304.0,24471.0
73658,299.0,35.0,78125.0,37132.0
73659,203.0,50.9,60938.0,25348.0
73660,398.0,56.0,40893.0,29468.0
73661,447.0,40.4,45000.0,21814.0
73662,6611.0,33.6,40638.0,19074.0
73663,1159.0,44.2,51833.0,24650.0
73664,1114.0,44.9,40667.0,22780.0
73666,234.0,41.3,62500.0,26981.0
73667,618.0,48.5,55156.0,30387.0
73669,1746.0,38.8,54375.0,28204.0
73673,210.0,59.8,41111.0,30050.0
73701,25094.0,34.3,37086.0,17894.0
73703,28832.0,37.3,58295.0,31225.0
73716,450.0,45.7,50750.0,22491.0
73717,6869.0,33.1,55495.0,27039.0
73718,599.0,42.6,59417.0,28956.0
73719,28.0,32.5,60625.0,26600.0
73720,224.0,42.2,72875.0,33906.0
73722,516.0,36.7,54375.0,54823.0
73724,906.0,36.0,49779.0,23102.0
73726,627.0,37.8,55278.0,22865.0
73727,211.0,50.1,95469.0,37992.0
73728,1867.0,49.7,48942.0,36147.0
73729,605.0,34.4,47857.0,30493.0
73730,717.0,35.1,50333.0,23229.0
73731,104.0,61.0,40000.0,29443.0
73733,261.0,45.2,47000.0,21144.0
73734,955.0,33.3,46094.0,21491.0
73735,690.0,33.1,43125.0,22892.0
73736,524.0,42.5,60313.0,27754.0
73737,3370.0,45.0,49482.0,27210.0
73738,1022.0,43.9,44583.0,24745.0
73739,310.0,51.0,60208.0,29713.0
73741,1701.0,43.2,49732.0,15635.0
73742,4409.0,34.6,59321.0,27425.0
73743,175.0,42.1,78438.0,27982.0
73744,180.0,51.5,46250.0,24493.0
73747,346.0,29.4,48493.0,33281.0
73749,425.0,47.4,46161.0,26061.0
73750,7121.0,40.6,60139.0,27527.0
73753,321.0,48.7,46000.0,32014.0
73754,1242.0,36.5,58125.0,22741.0
73755,821.0,52.1,38633.0,28067.0
73756,263.0,56.8,80234.0,39178.0
73757,192.0,44.2,68571.0,25917.0
73758,144.0,40.0,103125.0,39838.0
73759,1533.0,43.0,49714.0,27266.0
73760,440.0,41.0,50536.0,20896.0
73761,495.0,49.5,48571.0,25241.0
73762,2219.0,42.8,76014.0,34182.0
73763,1335.0,49.8,40938.0,23757.0
73764,113.0,42.5,65536.0,30018.0
73766,1221.0,34.5,50278.0,23971.0
73768,1761.0,32.6,62750.0,25804.0
73771,421.0,57.0,46389.0,32861.0
73772,5000.0,37.9,46364.0,16166.0
73773,1965.0,38.6,49044.0,20016.0
73801,15196.0,35.0,56203.0,27850.0
73832,920.0,48.5,63214.0,38536.0
73834,1757.0,46.7,42813.0,22267.0
73835,354.0,33.6,41125.0,22470.0
73838,345.0,49.7,49219.0,34749.0
73840,786.0,47.6,47632.0,26109.0
73841,1397.0,40.3,44750.0,10427.0
73842,475.0,47.6,54583.0,29059.0
73843,950.0,48.1,50547.0,22829.0
73844,270.0,39.7,34250.0,30789.0
73848,2055.0,35.6,60962.0,26701.0
84779,503.0,37.3,47500.0,20825.0
84780,21735.0,32.5,52556.0,23486.0
84782,769.0,48.5,60179.0,26799.0
84784,2926.0,15.5,45375.0,6102.0
84790,38822.0,37.9,56356.0,25026.0
85003,9479.0,37.3,41038.0,30082.0
85004,4610.0,35.9,30202.0,31399.0
85006,26440.0,31.0,26317.0,13433.0
85007,14445.0,33.9,28380.0,18481.0
85008,57086.0,28.9,33481.0,16078.0
85009,46782.0,28.2,21719.0,9887.0
85012,6279.0,44.6,58108.0,45093.0
85013,20228.0,39.2,50247.0,37333.0
85014,25553.0,36.4,43369.0,27793.0
85015,39441.0,30.6,29729.0,16367.0
85016,34901.0,38.6,48864.0,33782.0
85017,40048.0,26.7,28533.0,12285.0
85018,37978.0,39.4,54176.0,42593.0
85019,24978.0,29.4,25057.0,10259.0
85020,32670.0,43.3,46596.0,30253.0
85021,38994.0,33.4,36190.0,25225.0
85022,49112.0,38.9,46475.0,28430.0
85023,31995.0,35.4,48935.0,27064.0
85024,24077.0,36.2,64982.0,32210.0
85027,35834.0,34.9,51332.0,26253.0
85028,19000.0,48.6,89010.0,46323.0
85029,44964.0,35.2,41385.0,20561.0
85031,28338.0,27.0,21422.0,8922.0
85032,72222.0,35.2,48036.0,24122.0
85033,61118.0,25.9,33662.0,11046.0
85034,4171.0,27.8,21488.0,11867.0
85035,55354.0,24.2,31803.0,10959.0
85037,48348.0,27.1,48335.0,16728.0
85040,31850.0,27.5,31894.0,13587.0
85041,59188.0,28.8,42830.0,16587.0
85042,41917.0,32.1,45127.0,20129.0
85043,35301.0,26.7,41744.0,13961.0
85044,38608.0,39.1,70217.0,40149.0
85045,7381.0,39.2,120313.0,48460.0
85048,34462.0,40.8,96041.0,45268.0
85050,30083.0,37.9,78673.0,40181.0
85051,42752.0,33.4,38098.0,17838.0
85053,27982.0,37.1,44886.0,23289.0
85054,6049.0,39.2,76558.0,50655.0
85083,19195.0,36.8,97031.0,36670.0
85085,19529.0,34.1,81250.0,37358.0
85086,41102.0,39.5,83135.0,35717.0
85087,7900.0,47.3,71451.0,33298.0
85118,11857.0,63.7,62715.0,43175.0
85119,20672.0,56.5,40625.0,25683.0
85120,28599.0,51.0,35322.0,19502.0
85121,2873.0,27.2,27500.0,10205.0
85122,52817.0,36.5,44364.0,20928.0
85123,9105.0,31.4,42651.0,20649.0
85128,15867.0,36.1,40334.0,16120.0
85131,17877.0,34.4,31634.0,9598.0
85132,36013.0,38.5,48176.0,14844.0
85135,585.0,41.6,37386.0,15162.0
85137,2656.0,42.4,44583.0,20536.0
85138,35003.0,34.4,67055.0,25344.0
85139,18669.0,34.7,54711.0,20575.0
85140,40505.0,29.4,59556.0,20654.0
85141,323.0,54.6,31250.0,15595.0
85142,54373.0,30.9,72007.0,26383.0
85143,38393.0,30.5,58595.0,21307.0
85145,2144.0,27.0,57321.0,20086.0
85147,4439.0,29.9,24896.0,10929.0
85172,1381.0,33.2,34708.0,15488.0
85173,2856.0,43.1,40273.0,18221.0
85192,1394.0,53.5,52528.0,21536.0
85193,3735.0,39.3,40966.0,17515.0
85194,7146.0,53.6,46394.0,25206.0
85201,50232.0,31.1,35379.0,19018.0
85202,36909.0,31.8,42463.0,23605.0
85203,35568.0,32.2,45469.0,22035.0
85204,64665.0,31.5,44949.0,19360.0
85205,41270.0,50.7,43496.0,27023.0
85206,33885.0,46.5,45501.0,27140.0
85207,46821.0,41.0,65507.0,33477.0
85208,35852.0,48.3,44519.0,23187.0
85209,41181.0,43.1,56275.0,26580.0
85210,38151.0,30.6,36996.0,17727.0
85212,25829.0,31.3,78702.0,26109.0
85213,33789.0,40.4,56401.0,29257.0
85215,15524.0,55.0,61530.0,36647.0
85224,45291.0,34.0,62283.0,30913.0
85225,73155.0,32.2,55940.0,25415.0
85226,38484.0,35.8,77350.0,36012.0
85233,37463.0,35.7,75414.0,32514.0
85234,52774.0,33.1,79068.0,30927.0
85248,31941.0,58.1,65852.0,39991.0
85249,40432.0,38.5,102532.0,39117.0
85250,16950.0,48.9,60149.0,42860.0
85251,38968.0,36.4,51263.0,41092.0
85253,17115.0,53.2,121496.0,95998.0
85254,46089.0,43.4,87079.0,44779.0
85255,39105.0,47.2,110354.0,65754.0
85256,4656.0,30.8,34477.0,17288.0
85257,30040.0,40.0,52134.0,30278.0
85258,22654.0,54.5,73116.0,56362.0
85259,22417.0,47.8,104631.0,64533.0
85260,36552.0,44.4,76194.0,51666.0
85262,10385.0,55.3,124848.0,81380.0
85263,2458.0,69.3,109158.0,65025.0
85264,1106.0,28.2,46944.0,19465.0
85266,11112.0,58.3,105753.0,64760.0
85268,23570.0,56.6,73326.0,48717.0
85281,59492.0,23.5,31538.0,17466.0
85282,51538.0,30.7,49248.0,26206.0
85283,47087.0,32.0,55414.0,27365.0
85284,17655.0,44.5,116636.0,51988.0
85286,41935.0,34.7,88600.0,35126.0
85295,42782.0,31.7,86442.0,32085.0
85296,42244.0,32.9,82376.0,31111.0
85297,31061.0,29.4,91078.0,32185.0
85298,28219.0,36.0,96817.0,33469.0
85301,64604.0,28.5,27103.0,12317.0
85302,37356.0,35.1,41390.0,20440.0
85303,30571.0,28.8,48280.0,17280.0
85304,26600.0,40.3,56125.0,25419.0
85305,11482.0,32.7,64286.0,27060.0
85306,24735.0,37.5,58968.0,25014.0
